"Gene"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"FC"	"control1_.subset.sorted"	"control2_.subset.sorted"	"control3_.subset.sorted"	"treatment1_.subset.sorted"	"treatment2_.subset.sorted"	"treatment3_.subset.sorted"
"ARNTL"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"PTH"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"HMGN2P36"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"AC021269.2"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"RPL39P26"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"FAR1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"AC013828.2"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"RNA5SP331"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"LINC02548"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"SPON1-AS1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"SPON1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"RRAS2"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"COPB1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"AC018523.2"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"PDE3B"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"CYP2R1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"CALCA"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"CALCB"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"INSC"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"AC104361.1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"AC073172.1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"AC087379.2"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"SOX6"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"LINC02682"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"C11orf58"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"PLEKHA7"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"RPS13"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"PIK3C2A"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"NUCB2"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"NCR3LG1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"KCNJ11"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"AC124798.1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"ABCC8"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"USH1C"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"OTOG"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"SERGEF"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"MYOD1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"KCNC1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"AC055860.1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"TPH1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"SAAL1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"MRGPRX3"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"AC090099.1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"GLTPP1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"SLC25A51P4"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"SAA4"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"SAA2-SAA4"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"HPS5"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"ST13P5"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"SAA1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"GTF2H1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"AC027544.3"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"LDHA"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"LDHC"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"TSG101"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"LDHAL6A"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"UEVLD"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"SPTY2D1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"SPTY2D1OS"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"IGSF22"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"AP006296.1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"TMEM86A"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"PTPN5"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"MRGPRX7P"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"MRGPRX8P"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"MRGPRX6P"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"MRGPRX5P"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"MRGPRX1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"MRGPRX9P"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"AC023078.1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"CSRP3"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"ZDHHC13"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"E2F8"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"AC009652.1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"RNA5SP335"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"NAV2"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"DBX1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"AC068860.1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"AC090707.2"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"HTATIP2"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"PRMT3"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"HMGB1P40"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"SLC6A5"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"AC090707.1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"NELL1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"AC116534.1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"ANO5"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"SLC17A6"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"LINC01495"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"FANCF"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"AC055878.1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"GAS2"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"SVIP"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"CCDC179"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"AC006299.1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"AC100767.2"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"LINC02718"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"WIZP1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"AC100768.1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"AC100767.1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"AC068472.1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"LINC02686"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"RNU6-783P"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"AC099842.1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"AC087373.1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"LUZP2"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"RPL36AP40"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"AC021698.1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"AC100770.1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"LINC02699"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"AC013799.1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"MUC15"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"ANO3"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"SLC5A12"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"BBOX1-AS1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"FIBIN"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"BBOX1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"CCDC34"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"LGR4"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"AC100771.1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"LIN7C"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"BDNF"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"CBX3P1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"AC090159.1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"KIF18A"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"METTL15"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"LINC02755"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"LINC02742"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"AC090791.1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"KCNA4"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"AL358944.1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"FSHB"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"ARL14EP"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"MPPED2"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"RPL12P30"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"MPPED2-AS1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"DCDC1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"DNAJC24"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"IMMP1L"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"ELP4"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"PAX6"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"RCN1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"THEM7P"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"WT1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"WT1-AS"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"HNRNPA3P9"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"CCDC73"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"EIF3M"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"AC107939.1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"AL049714.1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"PRRG4"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"QSER1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"DEPDC7"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"PIGCP1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"TCP11L1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"CSTF3"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"CSTF3-DT"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"AL136126.1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"AL049629.1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"HIPK3"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"KIAA1549L"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"C11orf91"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"AL049629.2"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"FBXO3"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"AC113192.3"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"LINC02721"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"LINC02722"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"LMO2"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"AC132216.1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"AC090469.2"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"CAPRIN1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"NAT10"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"ABTB2"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"AC090469.1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"AL035079.1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"CIR1P3"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"ELF5"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"CAT"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"LINC02707"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"APIP"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"EHF"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"AC087783.1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"AL359999.1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"PDHX"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"AL356215.1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"CD44"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"SLC1A2"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"AC090625.2"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"PAMR1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"AL135934.1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"KRT18P14"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"FJX1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"TRIM44"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"AC090692.1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"AC090692.2"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"AL136146.1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"LDLRAD3"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"COMMD9"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"AC087277.1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"PRR5L"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"TRAF6"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"RAG1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"RAG2"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"C11orf74"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"AC061997.1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"AC104042.1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"AC103798.1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"RPL7AP56"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"LINC02759"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"LINC02760"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"LRRC6P1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"AC021713.1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"LINC01493"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"AC021723.2"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"AC021723.1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"AC021820.1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"RNU6-99P"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"AC021749.1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"AC080100.1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"LRRC4C"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"LINC02741"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"LINC02745"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"AC023442.2"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"LINC02740"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"AC009643.2"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"AC109810.1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"HNRNPKP3"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"AC087276.3"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"API5"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"TTC17"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"AC087521.2"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"CTBP2P6"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"HSD17B12"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"ALKBH3"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"AC087521.3"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"ACCSL"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"ACCS"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"EXT2"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"ALX4"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"AC010768.3"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"AC010768.4"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"AC010768.1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"CD82"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"RPL34P22"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"LINC02704"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"AC104010.1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"TSPAN18-AS1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"TP53I11"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"TSPAN18"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"AC103681.2"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"LINC02685"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"AC068858.1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"PRDM11"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"SYT13"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"AC103855.3"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"LINC02696"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"CHST1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"MIR7154"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"AC044839.2"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"AC068385.1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"LINC02716"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"SLC35C1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"AC044839.3"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"CRY2"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"MAPK8IP1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"C11orf94"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"PEX16"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"LARGE2"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"PHF21A"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"AC024475.1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"AC024475.3"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"LINC02710"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"AC116021.1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"LINC02489"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"CREB3L1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"DGKZ"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"MDK"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"AMBRA1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"AC127035.1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"HARBI1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"ATG13"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"ARHGAP1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"ZNF408"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"F2"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"CKAP5"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"LRP4"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"LRP4-AS1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"ARFGAP2"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"PACSIN3"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"C11orf49"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"AC090589.1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"AC018410.1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"DDB2"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"ACP2"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"NR1H3"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"MADD"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"MYBPC3"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"SPI1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"AC090559.1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"SLC39A13"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"PSMC3"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"RAPSN"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"CELF1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"NDUFS3"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"KBTBD4"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"FAM180B"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"C1QTNF4"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"MTCH2"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"AGBL2"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"FNBP4"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"NUP160"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"YPEL5P2"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"AC023232.1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"PTPRJ-AS1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"PTPRJ"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"OR4B2P"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"OR4C3"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"OR4C10P"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"OR4R1P"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"AC027369.3"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"OR4A44P"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"AC027369.1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"AC027369.2"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"AC084851.4"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"TRIM49B"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"AC118273.1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"AC084851.2"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"UBTFL9"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"FOLH1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"AC118273.2"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"TYRL"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"AC135977.1"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"CBX3P8"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"TRIM51FP"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"AP006587.5"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"AP006587.4"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"AP006587.6"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"OR4R3P"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"OR4C12"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"OR4C49P"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"GTF2IP11"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
"OR4C45"	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0
